county,fips,cases,deaths,cfr
Lexington,1532142.0,2768,92,0.033236994219653176
Lexington city,723492.0,41,0,0.0
Liberty,2035574.0,511,0,0.0
Licking,1055403.0,1157,37,0.03197925669835782
Limestone,1148644.0,776,13,0.01675257731958763
Lincoln,14464926.0,4188,82,0.019579751671442217
Linn,3025355.0,4797,246,0.05128205128205128
Litchfield,324180.0,5597,254,0.045381454350544935
Live Oak,772752.0,45,0,0.0
Livingston,3510307.0,5463,107,0.019586307889438038
Llano,1110877.0,63,0,0.0
Logan,4504968.0,721,5,0.006934812760055479
Long,303209.0,26,0,0.0
Lonoke,111870.0,391,0,0.0
Lorain,1329162.0,2835,75,0.026455026455026454
Los Alamos,455364.0,49,0,0.0
Los Angeles,495034.0,135597,3825,0.02820858868559039
Loudon,1224730.0,280,0,0.0
Loudoun,1942066.0,4337,20,0.004611482591653216
Louisa,1596444.0,1222,1,0.0008183306055646482
Love,721530.0,33,0,0.0
Lowndes,1270064.0,1570,32,0.02038216560509554
Lubbock,1497393.0,3808,175,0.04595588235294118
Lucas,1290135.0,6908,270,0.0390851187029531
Luce,443615.0,17,0,0.0
Lumpkin,356049.0,190,0,0.0
Luna,245203.0,15,0,0.0
Lunenburg,511110.0,27,0,0.0
Luzerne,1388607.0,17690,226,0.012775579423403053
Lycoming,967863.0,292,0,0.0
Lyman,1152125.0,35,0,0.0
Lynchburg city,1136960.0,357,0,0.0
Lynn,966100.0,67,0,0.0
Lyon,2649805.0,781,20,0.02560819462227913
Mackinac,417552.0,48,0,0.0
Macomb,913465.0,46597,2842,0.06099105092602528
Macon,2796900.0,1139,70,0.061457418788410885
Macoupin,256755.0,159,0,0.0
Madera,247599.0,624,35,0.05608974358974359
Madison,10939828.0,12755,424,0.03324186593492748
Mahaska,420706.0,76,0,0.0
Mahnomen,568827.0,21,0,0.0
Mahoning,1212069.0,6048,414,0.06845238095238096
Major,561302.0,17,3,0.17647058823529413
Malheur,697765.0,43,0,0.0
Manassas Park city,982015.0,109,0,0.0
Manassas city,1188709.0,478,0,0.0
Manatee,567807.0,3315,174,0.05248868778280543
Manistee,626424.0,121,0,0.0
Manitowoc,715923.0,42,0,0.0
Marathon,1542044.0,202,6,0.0297029702970297
Marengo,24002.0,263,10,0.03802281368821293
Maricopa,329066.0,29684,646,0.02176256569195526
Maries,524250.0,34,0,0.0
Marin,308091.0,3266,147,0.04500918554807103
Marinette,1156575.0,51,2,0.0392156862745098
Marion,9567370.0,50333,1671,0.03319889535692289
Marlboro,1216863.0,164,0,0.0
Marquette,1591755.0,331,37,0.11178247734138973
Marshall,5924360.0,2458,47,0.019121236777868186
Martin,3627378.0,2586,92,0.03557617942768755
Mason,4445175.0,532,0,0.0
Massac,274032.0,32,0,0.0
Matagorda,1546272.0,814,61,0.07493857493857493
Matanuska-Susitna Borough,54250.0,151,3,0.019867549668874173
Mathews,1175645.0,47,0,0.0
Maui,495297.0,1150,26,0.022608695652173914
Maury,1319332.0,510,8,0.01568627450980392
Maverick,1111429.0,120,0,0.0
Mayes,962328.0,201,29,0.14427860696517414
McClain,1162523.0,264,0,0.0
McCook,1613045.0,62,8,0.12903225806451613
McCormick,675975.0,38,10,0.2631578947368421
McCracken,507480.0,276,17,0.06159420289855073
McCreary,486381.0,76,0,0.0
McCulloch,386456.0,21,0,0.0
McCurtain,561246.0,43,0,0.0
McDonald,669737.0,58,0,0.0
McDonough,102654.0,11,0,0.0
McDowell,1394023.0,273,0,0.0
McDuffie,290158.0,278,24,0.08633093525179857
McHenry,1487296.0,3299,115,0.03485904819642316
McIntosh,1275015.0,71,0,0.0
McKean,841660.0,33,0,0.0
McKenzie,646901.0,84,0,0.0
McKinley,980868.0,1762,27,0.01532349602724177
McLean,1494052.0,1175,51,0.04340425531914894
McLennan,1449270.0,1325,31,0.02339622641509434
McLeod,352105.0,21,0,0.0
McMinn,1224782.0,84,0,0.0
McNairy,895071.0,104,0,0.0
McPherson,422373.0,183,0,0.0
Meade,1377584.0,51,8,0.1568627450980392
Meagher,661298.0,22,0,0.0
Mecklenburg,2716443.0,15784,153,0.009693360364926507
Mecosta,574354.0,137,22,0.16058394160583941
Medina,2740149.0,1999,90,0.04502251125562781
Meeker,487674.0,28,0,0.0
Meigs,1427712.0,58,0,0.0
Menard,325451.0,30,0,0.0
Mendocino,181350.0,91,0,0.0
Menifee,507960.0,67,0,0.0
Menominee,1064011.0,23,0,0.0
Merced,145128.0,768,30,0.0390625
Mercer,5608845.0,20104,587,0.02919816951850378
Meriwether,316776.0,322,0,0.0
Merrick,435694.0,34,0,0.0
Merrimack,990390.0,1063,19,0.017873941674506115
Mesa,274618.0,529,0,0.0
Miami,2064471.0,2142,239,0.111577964519141
Miami-Dade,447182.0,99388,1205,0.012124200104640399
Middlesex,3013744.0,152360,4293,0.028176686794434233
Midland,2062102.0,991,37,0.03733602421796166
Mifflin,799653.0,152,0,0.0
Milam,1111613.0,98,0,0.0
Millard,686378.0,45,0,0.0
Mille Lacs,27095.0,1,0,0.0
Miller,514437.0,499,0,0.0
Mills,248677.0,17,0,0.0
Milwaukee,1927765.0,27237,1084,0.039798803098726
Miner,322679.0,7,0,0.0
Mineral,910299.0,87,0,0.0
Mingo,270295.0,6,2,0.3333333333333333
Minidoka,289206.0,60,0,0.0
Minnehaha,1751762.0,6104,17,0.002785058977719528
Missaukee,574486.0,25,21,0.84
Mississippi,76395.0,76,0,0.0
Missoula,1022142.0,502,13,0.025896414342629483
Mitchell,2186379.0,1971,170,0.08625063419583967
Mobile,31813.0,5060,178,0.03517786561264822
Moffat,161620.0,67,0,0.0
Mohave,88330.0,446,19,0.042600896860986545
Moniteau,728375.0,80,0,0.0
Monmouth,1326975.0,54001,1609,0.02979574452324957
Mono,145224.0,388,17,0.04381443298969072
Monona,420926.0,111,0,0.0
Monongalia,1567769.0,1238,31,0.025040387722132473
Monroe,10055094.0,30077,989,0.03288226884330219
Montague,1015077.0,36,0,0.0
Montcalm,940212.0,317,10,0.031545741324921134
Monterey,187643.0,1484,52,0.03504043126684636
Montezuma,153577.0,140,22,0.15714285714285714
Montgomery,14025222.0,62088,1606,0.02586651204741657
Montmorency,104476.0,5,0,0.0
