county,fips,cases,deaths,cfr
Ford,3657808.0,100585,422,0.004195456579012775
Forest,6769972.0,1845,74,0.04010840108401084
Forrest,3111885.0,35535,2100,0.05909666525960321
Forsyth,5467772.0,124059,1911,0.015403961018547626
Fort Bend,5682526.0,143971,3009,0.020900042369643886
Foster,3689007.0,104,0,0.0
Fountain,1732320.0,1359,164,0.12067696835908756
Franklin,68726326.0,635050,27659,0.04355405086213684
Franklin city,4697420.0,2508,94,0.037480063795853266
Frederick,7499919.0,145516,6809,0.04679210533549575
Fredericksburg city,5008110.0,9307,2,0.00021489201676157732
Freeborn,2434230.0,8965,0,0.0
Freestone,3660236.0,743,0,0.0
Fremont,9460565.0,19931,445,0.022327028247453716
Fresno,692185.0,130375,2317,0.017771812080536912
Frio,3997529.0,3655,0,0.0
Frontier,1925906.0,62,0,0.0
Fulton,17533841.0,349219,16400,0.04696193506080711
Furnas,2267745.0,466,20,0.04291845493562232
Gadsden,1167783.0,16197,161,0.00994011236648762
Gage,2764963.0,3328,267,0.08022836538461539
Gaines,4672005.0,537,0,0.0
Galax city,4905800.0,7644,221,0.02891156462585034
Gallatin,6426613.0,16478,254,0.015414492050006069
Gallia,3905300.0,632,98,0.1550632911392405
Galveston,5250203.0,79823,2459,0.030805657517256932
Garden,901001.0,113,0,0.0
Garfield,10000630.0,14056,261,0.0185685828116107
Garland,540457.0,11622,55,0.004732404061263121
Garrard,1623083.0,470,0,0.0
Garrett,2378277.0,641,2,0.0031201248049922
Garvin,4084998.0,1832,62,0.03384279475982533
Garza,2938309.0,331,0,0.0
Gasconade,2616570.0,232,0,0.0
Gaston,3855384.0,25830,496,0.019202477739063105
Gates,3299497.0,1288,53,0.04114906832298137
Geary,1725246.0,1571,28,0.01782304264799491
Geauga,4139830.0,19221,1934,0.10061911451017116
Gem,1524275.0,1308,0,0.0
Genesee,6358821.0,176490,18285,0.1036036036036036
Geneva,83819.0,2218,0,0.0
Gentry,2471375.0,1774,192,0.10822998872604284
George,2831939.0,2012,106,0.05268389662027833
Georgetown,4459257.0,8508,225,0.026445698166431594
Gibson,6474298.0,5776,147,0.025450138504155125
Gila,376658.0,4112,129,0.0313715953307393
Gilchrist,1011444.0,1813,0,0.0
Giles,8670095.0,1621,1,0.0006169031462060457
Gillespie,4287219.0,579,0,0.0
Gilmer,4772702.0,9437,44,0.004662498675426513
Gilpin,659854.0,257,0,0.0
Glacier,2643080.0,485,0,0.0
Glades,1119999.0,3829,91,0.02376599634369287
Gladwin,2605100.0,1376,71,0.05159883720930233
Glascock,708750.0,90,0,0.0
Glasscock,2938553.0,116,0,0.0
Glenn,565974.0,1592,0,0.0
Gloucester,8781021.0,148336,8558,0.05769334483874447
Glynn,1352081.0,11337,115,0.01014377701331922
Gogebic,2501088.0,417,96,0.2302158273381295
Golden Valley,2402960.0,228,0,0.0
Goliad,4287575.0,566,0,0.0
Gonzales,4335930.0,7603,175,0.023017230040773377
Goochland,5362875.0,7256,373,0.05140573318632856
Goodhue,2623753.0,4323,223,0.051584547767753876
Gooding,1444230.0,2705,14,0.005175600739371534
Gordon,1431061.0,13144,1135,0.08635118685331711
Goshen,5321425.0,402,0,0.0
Gosper,2920862.0,883,0,0.0
Gove,1905985.0,95,0,0.0
Grady,5320174.0,13549,469,0.03461510074544247
Grafton,3961080.0,5831,60,0.010289830217801407
Graham,2768697.0,2622,66,0.02517162471395881
Grainger,4235130.0,893,0,0.0
Grand,5142719.0,1366,1,0.0007320644216691069
Grand Forks,3499220.0,22152,179,0.008080534488985193
Grand Isle,4201092.0,450,0,0.0
Grand Traverse,2605500.0,2394,411,0.17167919799498746
Granite,150195.0,9,0,0.0
Grant,41707659.0,56876,2786,0.04898375413179548
Granville,3707700.0,27004,733,0.02714412679603022
Gratiot,2475415.0,4527,495,0.10934393638170974
Graves,1918553.0,11161,1234,0.11056356957261894
Gray,5700802.0,7406,114,0.01539292465568458
Grays Harbor,5832970.0,1358,0,0.0
Grayson,9984834.0,29040,699,0.0240702479338843
Greeley,2113236.0,160,0,0.0
Green,7385898.0,3906,29,0.007424475166410651
Green Lake,4293666.0,1050,0,0.0
Greenbrier,5132375.0,1225,3,0.0024489795918367346
Greene,37221530.0,79781,4155,0.052080069189406
Greenlee,369012.0,487,29,0.059548254620123205
Greensville,4750533.0,10696,466,0.04356768885564697
Greenup,1813654.0,1110,0,0.0
Greenville,4819815.0,134623,3793,0.028174977529842597
Greenwood,6296098.0,12085,148,0.012246586677699628
Greer,3604950.0,5308,536,0.10097965335342879
Gregg,5348313.0,15285,400,0.026169447170428524
Gregory,1381590.0,35,0,0.0
Grenada,2832343.0,7361,179,0.02431734818638772
Griggs,1483521.0,48,0,0.0
Grimes,4673945.0,10445,92,0.008808042125418861
Grundy,9048679.0,11050,189,0.017104072398190045
Guadalupe,7230526.0,14075,11,0.0007815275310834813
Guernsey,3476251.0,2318,77,0.033218291630716136
Guilford,3856424.0,90568,4497,0.049653299178517796
Gulf,1084050.0,347,0,0.0
Gunnison,901712.0,14844,446,0.030045809754783076
Guthrie,1755084.0,2949,151,0.051203797897592405
Gwinnett,1510525.0,276224,8487,0.03072506371640408
Habersham,1248015.0,33188,1421,0.04281668072797397
Haines Borough,44100.0,56,0,0.0
Hale,4772313.0,15538,868,0.05586304543699318
Halifax,8454853.0,13308,134,0.010069131349564171
Hall,6352149.0,264862,5586,0.02109022811879394
Hamblen,4800426.0,3782,184,0.048651507139079855
Hamilton,27164686.0,361694,18327,0.05066990328841507
Hamlin,4329358.0,391,0,0.0
Hampden,2676391.0,407265,38916,0.09555449154727266
Hampshire,7060786.0,59545,5346,0.08978083802166428
Hampton,4009361.0,2771,37,0.01335258029592205
Hampton city,4958400.0,14312,242,0.016908887646730018
Hancock,24212113.0,50172,3887,0.07747349119030535
Hand,2993835.0,203,0,0.0
Hanover,5619350.0,19425,1342,0.06908622908622909
Hansford,4048380.0,1142,113,0.0989492119089317
Hanson,1243647.0,97,0,0.0
Haralson,1261728.0,3360,196,0.058333333333333334
Hardee,1084410.0,8389,25,0.002980092978900942
Hardeman,6255972.0,11433,11,0.0009621271757194088
Hardin,17882061.0,24861,794,0.03193757290535377
Harding,2381428.0,68,0,0.0
Hardy,4916821.0,2034,0,0.0
Harford,2738850.0,55907,2844,0.05087019514550951
Harlan,1574292.0,389,18,0.04627249357326478
Harnett,4005180.0,21777,1470,0.06750241080038573
Harney,2584575.0,63,0,0.0
Harper,4149004.0,168,0,0.0
Harris,6940872.0,975200,16585,0.017006767842493848
Harrison,24744401.0,59698,3295,0.05519447887701431
Harrisonburg city,5630940.0,50048,1379,0.027553548593350383
Hart,3021281.0,3727,0,0.0
Hartford,972324.0,666175,78023,0.11712087664652682
Hartley,3422555.0,711,111,0.15611814345991562
Harvey,1907505.0,1058,87,0.08223062381852551
Haskell,6607787.0,1705,0,0.0
Hawaii,1575105.0,6280,0,0.0
Hawkins,4566081.0,2738,168,0.061358655953250546
Hays,5206572.0,45446,244,0.005369009373762267
Haywood,7641631.0,5289,119,0.022499527320854605
Heard,1341198.0,2028,163,0.08037475345167652
Hemphill,4194357.0,125,0,0.0
Hempstead,470301.0,1487,82,0.05514458641560188
Henderson,15677988.0,38016,3011,0.07920349326599327
Hendricks,2059182.0,81383,5757,0.07073958934912697
Hendry,1132794.0,27026,898,0.033227262635980165
Hennepin,2975830.0,474557,36656,0.07724256517130713
Henrico,5364135.0,119491,9091,0.07608104376061796
Henry,24204934.0,91025,2723,0.029914858555341938
Herkimer,3964730.0,7794,105,0.013471901462663588
Hernando,1241459.0,10477,363,0.03464732270688174
Hertford,3597827.0,6428,238,0.03702551337896702
Hettinger,152164.0,4,0,0.0
Hickman,5714640.0,4043,0,0.0
Hidalgo,6231059.0,62862,872,0.013871655372084884
Highland,7354237.0,1841,57,0.030961434003259097
Highlands,1217555.0,10899,676,0.06202403890265162
Hill,7349941.0,2187,75,0.03429355281207133
Hillsborough,4991074.0,367298,14104,0.03839933786734477
Hillsdale,2553782.0,12548,1675,0.1334874083519286
Hinds,3001243.0,72467,1523,0.021016462665765106
Hinsdale,813353.0,257,0,0.0
Hitchcock,1896307.0,61,0,0.0
Hocking,3125840.0,3626,260,0.07170435741864313
Hockley,4918338.0,2058,88,0.042759961127308066
Hodgeman,783237.0,213,0,0.0
Hoke,3857672.0,14363,64,0.004455893615539929
Holmes,7593581.0,30033,1811,0.06030033629674025
Holt,4013774.0,154,0,0.0
Honolulu,1740348.0,38968,844,0.021658796961609526
Hood,4580995.0,2162,261,0.12072155411655874
Hood River,4061673.0,2539,0,0.0
Hopewell city,4856980.0,6038,55,0.0091089764822789
Hopkins,6703903.0,18387,2146,0.11671289498014902
Horry,4820457.0,55509,1927,0.03471509124646454
Hot Spring,495782.0,4762,0,0.0
Hot Springs,5377632.0,683,0,0.0
Houghton,2397612.0,380,0,0.0
Houston,11980973.0,49106,1680,0.034211705290595855
Howard,15404763.0,155737,5917,0.03799354039181441
Howell,2589099.0,946,0,0.0
Hubbard,1028166.0,144,0,0.0
Hudson,3843921.0,1347484,79855,0.059262299218395174
Hudspeth,1688015.0,308,0,0.0
Huerfano,789390.0,227,0,0.0
Hughes,5842451.0,1582,0,0.0
Humboldt,5134605.0,13629,419,0.030743268031403623
Humphreys,7146141.0,5086,519,0.10204482894219426
Hunt,4678407.0,8699,278,0.03195769628692953
Hunterdon,3606014.0,67089,4078,0.060784927484386415
Huntingdon,3953734.0,12703,127,0.009997638353144926
Huntington,1716555.0,2257,158,0.07000443066016837
Huron,6539993.0,7659,169,0.02206554380467424
Hutchinson,8526569.0,2760,0,0.0
Hyde,5893272.0,266,0,0.0
Iberia,2270635.0,29383,2405,0.08185004934826261
Iberville,2270841.0,42330,2893,0.06834396409166076
Ida,935557.0,690,0,0.0
Idaho,1556753.0,273,0,0.0
Imperial,614550.0,153194,2059,0.013440474170006659
Independence,521489.0,2087,0,0.0
Indian River,1242283.0,14371,708,0.04926588268039803
Indiana,4038048.0,6503,358,0.055051514685529754
Ingham,2867150.0,52741,1597,0.030280047780664
Inyo,584619.0,1801,68,0.03775680177679067
Ionia,2502432.0,9862,248,0.025147029000202797
Iosco,2528693.0,5723,591,0.1032675170365193
Iowa,7153778.0,3330,0,0.0
Iredell,3895185.0,21397,376,0.01757255690050007
Irion,1350580.0,31,0,0.0
Iron,13140352.0,7194,98,0.013622463163747567
Iroquois,1622125.0,7556,225,0.029777660137638964
Irwin,1289190.0,2229,69,0.03095558546433378
Isabella,2555154.0,6186,578,0.09343679275784028
Isanti,2516487.0,2065,0,0.0
Island,5886219.0,16351,866,0.05296312152161947
Isle of Wight,5160393.0,9753,300,0.030759766225776683
Issaquena,140275.0,25,3,0.12
Itasca,2489612.0,2945,452,0.1534804753820034
Itawamba,2833757.0,5877,444,0.07554874936191934
Izard,430525.0,995,28,0.02814070351758794
Jack,3955434.0,331,0,0.0
Jackson,62024463.0,304416,10338,0.03396010722169662
James City,5620450.0,17006,1118,0.06574150299894155
Jasper,20708327.0,48767,1893,0.0388172329649148
Jay,1626750.0,3048,0,0.0
Jeff Davis,1311657.0,2762,89,0.03222302679217958
Jefferson,72447643.0,1255930,67779,0.05396717969950555
Jefferson Davis,4440471.0,13057,663,0.050777360802634605
Jenkins,1237510.0,2422,234,0.09661436829066887
Jennings,1880216.0,9537,479,0.050225437768690366
Jerauld,3777986.0,1646,67,0.04070473876063183
Jerome,1476876.0,10294,186,0.018068777928890615
Jersey,1503304.0,1601,66,0.04122423485321674
Jessamine,2111300.0,4887,0,0.0
Jewell,1747743.0,322,0,0.0
Jim Hogg,3280796.0,309,0,0.0
Jim Wells,4294161.0,1182,0,0.0
Jo Daviess,1708500.0,1971,27,0.0136986301369863
Johnson,31719686.0,220478,13027,0.05908526020736763
Johnston,7166423.0,37938,1524,0.04017080499762771
Jones,12973399.0,66881,1668,0.024939818483575304
Joplin,0.0,582,8,0.013745704467353952
Josephine,4144333.0,2045,80,0.039119804400977995
Juab,4314024.0,730,0,0.0
Juneau,5340529.0,1668,79,0.047362110311750596
Juneau City and Borough,208890.0,2685,8,0.0029795158286778397
Juniata,4122566.0,7339,205,0.027932960893854747
Kalamazoo,2581623.0,53474,3244,0.06066499607285784
Kalkaska,2555742.0,1894,178,0.09398099260823653
Kanabec,1623900.0,616,42,0.06818181818181818
Kanawha,5511978.0,16680,1049,0.06288968824940049
Kandiyohi,2598432.0,27263,63,0.002310824193962513
Kane,6277193.0,355865,11124,0.03125904486251809
Kankakee,1777464.0,67699,3423,0.050562046706746036
Kansas City,0.0,89731,1764,0.019658757842885958
Karnes,4632480.0,454,0,0.0
Kauai,1620756.0,2023,0,0.0
Kaufman,4680929.0,15800,136,0.008607594936708861
Kay,4287597.0,4941,536,0.10848006476421777
Kearney,2985504.0,730,0,0.0
Kearny,1587347.0,2506,42,0.01675977653631285
Keith,1834959.0,116,0,0.0
Kemper,2666555.0,8651,593,0.06854698878742342
Kenai Peninsula Borough,220688.0,4448,55,0.012365107913669064
Kendall,6458795.0,49794,1288,0.02586657026951038
Kennebec,2416155.0,9671,600,0.06204115396546376
Kenosha,5781195.0,71054,1775,0.024981000365918878
Kent,10508118.0,398933,14346,0.035960925769490115
Kenton,2196168.0,38195,2273,0.059510407121350965
Keokuk,1796058.0,839,14,0.0166865315852205
Kern,633045.0,160968,2424,0.015058893693156404
Kerr,4343850.0,1365,25,0.018315018315018316
Kershaw,5226380.0,28581,1012,0.035408138273678315
Ketchikan Gateway Borough,223650.0,1689,0,0.0
Kewaunee,4680185.0,2244,77,0.03431372549019608
Keweenaw,521660.0,20,0,0.0
Keya Paha,31103.0,1,0,0.0
Kidder,798903.0,41,0,0.0
Kimball,2830555.0,862,0,0.0
Kimble,2558151.0,57,0,0.0
King,6523059.0,649201,44585,0.0686767272385594
King George,4905504.0,4495,278,0.06184649610678532
King William,4701292.0,1561,13,0.008327994875080076
King and Queen,4649827.0,897,33,0.03678929765886288
Kingfisher,3566497.0,917,0,0.0
Kings,572945.0,67240,412,0.0061273051754907795
Kingsbury,1474464.0,135,0,0.0
Kinney,1496401.0,42,0,0.0
Kiowa,4933271.0,586,7,0.011945392491467578
Kit Carson,774048.0,2011,190,0.09448035803083044
Kitsap,6045990.0,14458,161,0.011135703416793472
Kittitas,6099255.0,4814,0,0.0
Kittson,1976037.0,77,0,0.0
Klamath,4719025.0,4061,0,0.0
Kleberg,4489389.0,1261,78,0.061855670103092786
Klickitat,5728212.0,2455,244,0.09938900203665987
Knott,1689520.0,310,0,0.0
Knox,24234605.0,46517,522,0.011221703893200336
Kodiak Island Borough,161250.0,163,0,0.0
Koochiching,2409319.0,406,2,0.0049261083743842365
Kootenai,1637610.0,6953,12,0.0017258737235725586
Kosciusko,1718075.0,11767,182,0.015466983938132063
Kossuth,1910900.0,784,0,0.0
La Crosse,5726552.0,7273,0,0.0
La Paz,385152.0,7753,170,0.021926996001547787
La Plata,798633.0,6140,52,0.008469055374592834
La Salle,3621225.0,269,0,0.0
LaGrange,1718265.0,10043,187,0.018619934282584884
LaMoure,913080.0,208,0,0.0
LaPorte,1953828.0,27382,1285,0.0469286392520634
LaSalle,3895960.0,13303,718,0.053972788092911374
Labette,1829009.0,2055,0,0.0
Lac qui Parle,2680227.0,210,0,0.0
Lackawanna,4375176.0,102222,10697,0.1046447927060711
Laclede,1513460.0,437,0,0.0
Lafayette,14089945.0,84798,2517,0.02968230382792047
Lafourche,2382156.0,65424,4832,0.07385668867693812
Lake,26000085.0,838831,34184,0.04075195122736284
Lake and Peninsula Borough,54100.0,46,0,0.0
Lamar,8915188.0,31438,1013,0.032222151536357276
Lamb,4538226.0,1044,0,0.0
Lamoille,4851455.0,2406,83,0.03449709060681629
Lampasas,4248728.0,668,0,0.0
Lancaster,17311440.0,300121,20504,0.06831911129177898
Lander,2241050.0,1313,0,0.0
Lane,5093034.0,6130,202,0.03295269168026101
Langlade,2202680.0,187,0,0.0
Lanier,1185570.0,2841,138,0.048574445617740235
Lapeer,2556526.0,29540,2464,0.08341232227488152
Laramie,5882205.0,14101,119,0.008439117793064322
Larimer,911797.0,41252,1840,0.04460389799282459
Larue,2006685.0,702,21,0.029914529914529916
Las Animas,710248.0,379,0,0.0
Lassen,229330.0,1112,0,0.0
Latah,1445130.0,514,0,0.0
Latimer,3807315.0,466,87,0.18669527896995708
Lauderdale,7043784.0,61583,4165,0.06763230112206291
Laurel,2049125.0,2143,162,0.0755949603359776
Laurens,5592571.0,14995,302,0.020140046682227408
Lavaca,5021640.0,1770,66,0.03728813559322034
Lawrence,26869667.0,40471,2693,0.06654147414197821
Le Flore,3767426.0,1182,53,0.04483925549915398
Le Sueur,2707900.0,3407,49,0.014382154388024655
Lea,3537525.0,2274,0,0.0
Leake,2835979.0,26614,635,0.02385962275494101
Leavenworth,2090712.0,64252,454,0.007065927908858868
Lebanon,4333725.0,71116,1887,0.02653411327971202
Lee,27952504.0,306166,13182,0.043055074698039625
Leelanau,2843701.0,862,0,0.0
Leflore,3061047.0,19244,2196,0.11411348991893577
Lehigh,4502239.0,276100,13424,0.04862006519377037
Lemhi,1059894.0,81,0,0.0
Lenawee,2530827.0,44219,436,0.009860014925710668
Lenoir,3599379.0,13652,439,0.032156460591854674
Leon,5698180.0,29859,426,0.014267055159248468
Leslie,1817266.0,406,0,0.0
Letcher,1817438.0,388,0,0.0
Levy,1147125.0,4188,31,0.007402101241642789
Lewis,22280884.0,6194,353,0.056990636099451084
Lewis and Clark,3275341.0,1632,0,0.0
Lexington,4866804.0,58165,2201,0.03784062580589702
Lexington city,4547664.0,500,0,0.0
Liberty,9701826.0,24215,204,0.008424530249845137
Licking,3947989.0,17283,653,0.037782792339292944
Limestone,4802468.0,11552,87,0.007531163434903047
Lincoln,68592842.0,147212,3644,0.024753416841018394
Linn,11119327.0,78203,5716,0.07309182512179839
Lipscomb,3042585.0,273,0,0.0
Litchfield,990550.0,96086,8591,0.08940948733426306
Little River,228645.0,894,0,0.0
Live Oak,4346730.0,646,0,0.0
Livingston,14726339.0,78695,4075,0.05178219709003113
Llano,4685003.0,341,0,0.0
Logan,18208539.0,49720,707,0.01421962992759453
Long,1278751.0,1036,40,0.03861003861003861
Lonoke,488160.0,4564,4,0.0008764241893076249
Lorain,4222044.0,49288,3750,0.07608342801493265
Los Alamos,3047436.0,511,0,0.0
Los Angeles,941772.0,3742282,154465,0.04127561739067232
Loudon,4710500.0,8974,19,0.0021172275462447068
Loudoun,5723984.0,156290,3619,0.02315567214793013
Louisa,6793020.0,29660,567,0.019116655428186108
Loup,31115.0,1,0,0.0
Love,3687820.0,919,0,0.0
Lowndes,4404482.0,59448,1484,0.024962992867716322
Lubbock,5071815.0,62634,3692,0.0589456205894562
Lucas,5024313.0,149880,15194,0.10137443287963704
Luce,2296360.0,243,0,0.0
Lumpkin,1331887.0,6389,89,0.013930192518390984
Luna,2837349.0,1306,72,0.055130168453292494
Lunenburg,4293324.0,917,0,0.0
Luzerne,4502453.0,203744,9641,0.04731918485943144
Lycoming,4081857.0,10064,798,0.07929252782193959
Lyman,4562415.0,1324,0,0.0
Lynchburg city,4961280.0,6147,70,0.01138766878151944
Lynn,4540670.0,795,70,0.0880503144654088
Lyon,11463872.0,40524,610,0.015052808212417333
Mackinac,2348730.0,542,0,0.0
Macomb,2844791.0,523600,58042,0.11085179526355997
Macon,13507660.0,41533,2270,0.05465533431247442
Macoupin,1523413.0,3097,102,0.03293509848240232
Madera,694485.0,10966,233,0.021247492248768922
Madison,49290000.0,256248,12171,0.047496956073803505
Magoffin,951885.0,130,0,0.0
Mahaska,1835808.0,4600,522,0.11347826086956522
Mahnomen,2573265.0,337,55,0.1632047477744807
Mahoning,4105395.0,98627,11663,0.1182536222332627
Major,3528184.0,407,77,0.1891891891891892
Malheur,3735095.0,2091,23,0.010999521759923482
Manassas Park city,4806705.0,17342,275,0.015857455887440895
Manassas city,5013251.0,58411,564,0.009655715533033161
Manatee,1461801.0,83143,6544,0.07870776854335301
Manistee,2557898.0,1509,16,0.010603048376408217
Manitowoc,4791177.0,2485,65,0.026156941649899398
Marathon,5617446.0,4093,80,0.019545565599804544
Marengo,104736.0,10369,450,0.04339859195679429
Maricopa,626028.0,961893,28235,0.029353576749181043
Maries,2679500.0,196,0,0.0
Marin,755125.0,44346,1239,0.0279393857394128
Marinette,5232125.0,2010,147,0.07313432835820896
Marion,43445027.0,986066,46829,0.047490735914228865
Mariposa,380709.0,992,46,0.046370967741935484
Marlboro,4551969.0,10205,100,0.009799118079372856
Marquette,7599075.0,4583,819,0.17870390573859918
Marshall,29607022.0,131940,1864,0.014127633772927087
Martin,15753758.0,66419,1484,0.02234300426082898
Mason,20676717.0,9835,65,0.0066090493136756485
Massac,1541430.0,480,0,0.0
Matagorda,5122026.0,6473,391,0.06040475822647922
Matanuska-Susitna Borough,214830.0,2532,77,0.030410742496050552
Mathews,4958155.0,387,0,0.0
Maui,1605963.0,9831,448,0.04557013528633913
Maury,4806138.0,8163,70,0.008575278696557638
Maverick,4687331.0,7731,65,0.00840770922261027
Mayes,3929506.0,2865,312,0.10890052356020942
McClain,4128961.0,6960,179,0.0257183908045977
McCook,5023483.0,479,82,0.17118997912317327
McCormick,4010785.0,661,84,0.12708018154311648
McCracken,2072210.0,6876,186,0.027050610820244327
McCreary,2051259.0,1013,0,0.0
McCulloch,3961174.0,293,0,0.0
McCurtain,3527832.0,6521,57,0.008740990645606503
McDonald,2824543.0,6497,6,0.0009235031553024473
McDonough,1368720.0,4834,525,0.10860570955730244
McDowell,8139715.0,6473,66,0.010196199598331531
McDuffie,1266144.0,4786,361,0.0754283326368575
McHenry,5569136.0,98121,4832,0.049245319554427694
McIntosh,7833202.0,2101,73,0.034745359352689194
McKean,3955802.0,774,54,0.06976744186046512
McKenzie,3462823.0,1331,0,0.0
McKinley,3573162.0,150875,6407,0.04246561723280862
McLean,7141510.0,16196,664,0.04099777722894542
McLennan,5024136.0,13922,347,0.02492457980175262
McLeod,2356395.0,2247,0,0.0
McMinn,4710700.0,9143,715,0.07820190309526413
McNairy,4381137.0,1534,0,0.0
McPherson,4952609.0,2596,0,0.0
Meade,7702501.0,4135,159,0.03845223700120919
Meagher,2885664.0,96,0,0.0
Mecklenburg,9245907.0,341253,7617,0.022320682895095426
Mecosta,2506272.0,1622,153,0.09432799013563502
Medina,9209821.0,30758,1792,0.05826126536185708
Meeker,2492556.0,2500,24,0.0096
Meigs,7808436.0,1972,0,0.0
Mellette,783615.0,37,0,0.0
Menard,1979613.0,1278,0,0.0
Mendocino,628680.0,2176,0,0.0
Menifee,2074170.0,586,0,0.0
Menominee,7071849.0,749,0,0.0
Merced,592606.0,23414,460,0.019646365422396856
Mercer,23859620.0,474396,30370,0.06401824635958145
Meriwether,1293502.0,6996,106,0.015151515151515152
Merrick,2738648.0,2027,0,0.0
Merrimack,3433352.0,22221,897,0.040367220197110844
Mesa,872316.0,4741,0,0.0
Metcalfe,1333647.0,321,57,0.17757009345794392
Miami,7787113.0,34342,2407,0.07008910372139071
Miami-Dade,1341546.0,1404599,46003,0.032751696391639176
Middlesex,11832028.0,2685246,177532,0.06611386815211716
Midland,7570662.0,20901,1359,0.06502081240132052
Mifflin,3914091.0,3884,43,0.011071060762100926
Milam,4688107.0,2408,67,0.02782392026578073
Millard,4314376.0,622,0,0.0
Mille Lacs,2032125.0,1128,72,0.06382978723404255
Miller,4023739.0,7410,83,0.011201079622132253
Mills,3694209.0,1144,0,0.0
Milwaukee,6003611.0,495903,20986,0.042318759918774436
Miner,3733857.0,170,0,0.0
Mineral,7845896.0,3082,63,0.020441271901362752
Mingo,4270661.0,492,94,0.1910569105691057
Minidoka,1478164.0,3930,0,0.0
Minnehaha,5163088.0,220421,2706,0.012276507229347476
Missaukee,2506848.0,1358,95,0.06995581737849779
Mississippi,2463454.0,8624,89,0.010320037105751391
Missoula,3246804.0,3591,87,0.02422723475355054
Mitchell,12392089.0,31334,2564,0.08182804621178273
Mobile,112991.0,149608,7394,0.049422490775894334
Modoc,12098.0,2,0,0.0
Moffat,759614.0,582,0,0.0
Mohave,385440.0,27897,2862,0.10259167652435745
Moniteau,2884365.0,3301,45,0.013632232656770675
Monmouth,3844825.0,606222,40469,0.06675607285779797
Mono,592998.0,2814,91,0.03233830845771144
Monona,1836768.0,2025,0,0.0
Monongalia,5568283.0,10477,386,0.03684260761668417
Monroe,42912128.0,405645,26877,0.06625744185186555
Montague,4592015.0,709,70,0.09873060648801128
Montcalm,2872870.0,4805,84,0.01748178980228928
Monterey,635565.0,43643,664,0.015214352817175722
Montezuma,751719.0,2964,220,0.07422402159244265
Montgomery,50770835.0,1502874,87824,0.05843736733751465
Montmorency,2037282.0,371,0,0.0
Montour,4251393.0,4535,3,0.000661521499448732
Montrose,816585.0,11726,874,0.0745352208766843
Moody,3457575.0,1072,0,0.0
Moore,11890024.0,59048,1341,0.02271033735266224
Morehouse,2140499.0,8559,390,0.04556607080266386
Morgan,27565660.0,92990,4122,0.044327347026562
Morrill,2365348.0,693,0,0.0
Morris,10602008.0,488068,42394,0.0868608472589885
Morrison,1950984.0,2307,19,0.0082358040745557
Morrow,7420185.0,7731,74,0.009571853576510154
Morton,5669101.0,4402,174,0.039527487505679235
Motley,3770910.0,78,0,0.0
Moultrie,1525371.0,717,0,0.0
Mountrail,3577734.0,3194,0,0.0
Mower,2791197.0,22980,71,0.0030896431679721496
Muhlenberg,2075346.0,29780,475,0.01595030221625252
Multnomah,4597712.0,89405,4311,0.04821877971030703
Murray,6793626.0,9177,65,0.007082924703062003
Muscatine,1971317.0,37005,2249,0.06077557086880151
Muscogee,1347930.0,49701,1388,0.027927003480815275
Muskegon,2585979.0,39642,2242,0.056556177791231524
Muskingum,3755424.0,3059,28,0.009153318077803204
Muskogee,4010100.0,4030,500,0.12406947890818859
Musselshell,2735915.0,93,0,0.0
Nacogdoches,4641312.0,18661,1222,0.06548416483575371
Nance,2334375.0,258,0,0.0
Nantucket,2526919.0,1068,2,0.0018726591760299626
Napa,756875.0,9860,242,0.024543610547667342
Nash,3712700.0,14653,249,0.01699310721353989
Nassau,5572871.0,3210891,190720,0.059397843153193304
Natchitoches,2184831.0,10656,728,0.06831831831831832
Natrona,5714550.0,5725,33,0.005764192139737992
Navajo,421785.0,128919,4228,0.03279578650160178
Navarro,4593155.0,4770,217,0.04549266247379455
Nelson,9986993.0,3998,31,0.0077538769384692344
Nemaha,4474334.0,996,0,0.0
Neosho,1952901.0,424,0,0.0
Neshoba,2669405.0,38945,2221,0.05702914366414174
Ness,865805.0,126,0,0.0
Nevada,1116249.0,6560,113,0.017225609756097562
New Castle,1110333.0,243182,10339,0.04251548223141515
New Hanover,3861416.0,18136,284,0.015659461843846492
New Haven,972972.0,775281,61003,0.07868501872224394
New Kent,4805938.0,2668,74,0.027736131934032984
New London,919122.0,69326,5225,0.07536854859648617
New Madrid,2593727.0,1523,46,0.030203545633617858
New York City,0.0,16055131,1572419,0.09793872127234589
Newaygo,2586177.0,5864,0,0.0
Newberry,4552171.0,5062,120,0.023706045041485577
Newport,4268485.0,16731,240,0.014344629729245113
Newport News city,5273400.0,19710,688,0.034906139015728053
Newton,13518498.0,51265,1775,0.03462401248415098
Nez Perce,1558693.0,5914,1397,0.23621914102130537
Niagara,3678426.0,63974,3043,0.0475661987682496
Nicholas,6532642.0,770,50,0.06493506493506493
Nicollet,2845815.0,4439,472,0.10633025456183826
Niobrara,4538187.0,162,0,0.0
Noble,9264991.0,16779,1443,0.08600035758984445
Nobles,2195505.0,90808,241,0.002653951193727425
Nodaway,2535789.0,734,0,0.0
Nolan,3239651.0,370,0,0.0
Nome Census Area,165680.0,216,0,0.0
Norfolk,3002520.0,583997,53458,0.09153814146305546
Norfolk city,5274420.0,33699,416,0.012344579957862251
